gene,tumor_mean,normal_mean,tumor_std,normal_std,log2_fold_change,fold_change,pvalue_ttest,pvalue_mw,t_statistic,padj_ttest,padj_mw,significant,regulation
GENE2698,526.3537041003636,1185.8466212093244,713.3790635275462,1652.8565874727792,-1.17029067538789,0.444331807224612,0.005206673727939058,0.00023384367997079881,-2.8470050050020923,0.21468212048927593,0.003564690243457299,False,Not Significant
VEGFA,745.8156528051975,88.53687768515638,1027.361278991999,39.45822939467179,3.0601982510840537,8.340872187114543,0.005364939643711254,3.3604339330558456e-11,2.83679360389822,0.21468212048927593,8.401084832639614e-08,False,Not Significant
GENE3529,526.9237050158031,1182.9966166321283,701.1256554319496,1679.9841622046383,-1.1652636053772736,0.4458827817578391,0.0054529258604276085,0.0017061831159493625,-2.8312352433905454,0.21468212048927593,0.017061831159493626,False,Not Significant
GENE1491,526.8301408472885,1183.4644374747013,540.7193678770841,1953.9015898974149,-1.1660892427626324,0.44562768129419866,0.00541180549863449,0.9075023578706395,-2.8338226569827234,0.21468212048927593,0.9857727111347375,False,Not Significant
GENE0620,526.7706767625349,1183.7617578984689,595.2867686100249,1872.804406478636,-1.1666138776895731,0.44546565859679227,0.00538581558371811,0.35811998820755064,-2.8354673051912442,0.21468212048927593,0.7711455387759488,False,Not Significant
GENE1028,526.7778377449042,1183.725952986622,673.5699728216757,1735.163546579618,-1.166550702195358,0.4454851659275366,0.005388939524561183,0.0062241202516141085,-2.8352692382119806,0.21468212048927593,0.04862593946573522,False,Not Significant
GENE0132,527.356700675894,1180.8316383316737,685.6448635876883,1712.4612277768529,-1.1614403800025959,0.4470659639995303,0.005646870588772723,0.00753201308083636,-2.819267094224502,0.2188709530532063,0.05723414195164407,False,Not Significant
MIR10B,745.1907511451612,91.66138598533807,1027.7754687472627,37.36977185257264,3.009504311609916,8.052877077224291,0.005642745262409559,5.935944341554392e-11,2.8195177279725154,0.2188709530532063,9.893240569257321e-08,False,Not Significant
GENE0921,527.6760875999782,1179.2347037112518,700.8109002676698,1682.1035387433258,-1.1586178060170145,0.44794148650057025,0.005793840727102826,0.0025494799990640723,-2.810445291779321,0.2228400279654933,0.0236062962876303,False,Not Significant
MMP2,744.7553224837865,93.8385292922106,1027.9132798518351,53.10350634032904,2.9751571736426174,7.863421417955686,0.005843820276668594,9.485969015152255e-11,2.8074918199642824,0.22304657544536619,1.185746126894032e-07,False,Not Significant
GENE0934,528.2543609214321,1176.3433371039841,594.070836656569,1877.314269786261,-1.1535019439203318,0.4495327269811421,0.0060686247871939054,0.17080313355409815,-2.7944860139805723,0.2252115435098693,0.5774277672552337,False,Not Significant
GENE0668,528.2792586677966,1176.2188483721611,656.3684981142023,1770.5854898144312,-1.1532815224368949,0.449601413874468,0.006080711674766471,0.023148394629014146,-2.7937992636353455,0.2252115435098693,0.14377884862741705,False,Not Significant
SNAI2,744.3903573958884,95.66335473170076,1028.1917932540614,48.252889554552794,2.946955186104762,7.711198928123251,0.0060172420849141945,1.579783905450956e-10,2.797419464032598,0.2252115435098693,1.579783905450956e-07,False,Not Significant
GENE3697,528.2437845481975,1176.3962189701556,694.8074361290073,1695.5984926292774,-1.153595573374313,0.44950355370693834,0.006063496837915698,0.005237220245114862,-2.7947777498129045,0.2252115435098693,0.041964905810215246,False,Not Significant
GENE4199,528.4709157613288,1175.2605629044997,904.704568181329,1094.4678821675307,-1.1515843353424795,0.45013063640756984,0.0061744726053533025,0.0007725307346887489,-2.788513869390979,0.22700266931445964,0.008879663617112055,False,Not Significant
GENE2273,528.8584334407714,1173.3229745072863,610.1799840846523,1852.354063828592,-1.1481503882235025,0.45120332731554147,0.006367985901464101,0.11552453737078759,-2.7778328295740575,0.22767898289115,0.4639539653445285,False,Not Significant
MIR21,743.8308143346353,98.46107003796666,1028.5287310298881,49.83895496875312,2.9047089023808015,7.488666812556065,0.006292016523737993,2.864850201775122e-10,2.7819902391882994,0.22767898289115,2.2409274072571912e-07,False,Not Significant
MMP9,743.6660758860434,99.28476228092589,1028.6668902486138,46.099638557269245,2.892491222415121,7.425515691008208,0.0063750115209522,3.1372983701600676e-10,2.777450640735153,0.22767898289115,2.2409274072571912e-07,False,Not Significant
GENE0739,528.6690353433348,1174.2699649944693,697.4754721730118,1690.9263116784805,-1.149829112936542,0.450678610974141,0.006272743808384111,0.0017899771680463497,-2.783052209177171,0.22767898289115,0.01772254621828069,False,Not Significant
GENE0886,529.0844275726656,1172.193003847816,723.8826758904305,1635.3097322046062,-1.1461463090274282,0.45183053924981204,0.006483310305599474,0.0010720183910642416,-2.771607308465922,0.2299046207659388,0.011576872473695914,False,Not Significant
GENE1913,529.3824564698564,1170.702859361863,728.4206814903131,1625.7918382011253,-1.143501791490582,0.45265952219209843,0.0066382278995093386,0.0008128836386395751,-2.7634013438092206,0.23374041899680767,0.009216367785029196,False,Not Significant
GENE0366,530.0674098330412,1167.2780925459379,683.4900826775008,1721.85009583241,-1.1374168258494348,0.45457277100499865,0.007006787648687459,0.018852425335430013,-2.7445585579535035,0.23995848111943355,0.12225956767464341,False,Not Significant
GENE0335,530.0178941541503,1167.5256709403925,673.7443343516195,1740.8585482475148,-1.1378570458795492,0.45443408506961075,0.00697954845650221,0.0035937646008944715,-2.7459199316531864,0.23995848111943355,0.031141807633400964,False,Not Significant
GENE1144,529.9575846328887,1167.8272185466997,618.6346076043309,1840.1948673243337,-1.1383931582280387,0.4542652465717495,0.00694649828535165,0.042198644173579096,-2.7475782332835683,0.23995848111943355,0.2293404574651038,False,Not Significant
GENE0907,529.9047471593979,1168.0914059141542,700.0378003015414,1687.9749142531284,-1.1388627853189561,0.45411739789863953,0.006917656991947014,0.009461876241268869,-2.7490312280324978,0.23995848111943355,0.06998429172536146,False,Not Significant
GENE0404,530.1719111323603,1166.7555860493424,961.5276451964478,823.7412952818509,-1.1364875836471555,0.45486565637367554,0.00706458465952472,4.332338983306012e-06,-2.741685819995635,0.24029199522192923,0.0002082855280435583,False,Not Significant
GENE1548,741.9317265782125,107.95650882008086,1029.546846704192,64.4598183197149,2.769477254643665,6.818608035661374,0.00730959115250282,1.4906296185117333e-09,2.729740545854371,0.24694564704401417,9.316435115698333e-07,False,Not Significant
GENE3390,531.502601587579,1160.1021337732482,608.3939044884065,1859.8195893509358,-1.1246344023738934,0.45861822668183255,0.007838376976196864,0.2113297398227797,-2.705152213197317,0.25764065227747013,0.6312118871648139,False,Not Significant
CDH2,741.1169709824279,112.03028679900449,1030.1961245066823,51.125091586664276,2.7149372006191084,6.5656470668086815,0.0077891012862271345,3.388396826935947e-09,2.7073788243628725,0.25764065227747013,1.6129052771857573e-06,False,Not Significant
ZEB1,740.9613274333124,112.80850454458098,1030.1901744502989,60.444008452775265,2.7047356228945607,6.519383858019783,0.007883803959690586,3.6905615440802797e-09,2.703110734437424,0.25764065227747013,1.6129052771857573e-06,False,Not Significant
TWIST1,741.0618634849062,112.30582428661258,1030.1310753642153,60.25338497805955,2.7113174427779128,6.549194343336004,0.007822516233627497,4.193553720682969e-09,2.7058675201357247,0.25764065227747013,1.6129052771857573e-06,False,Not Significant
GENE4549,531.4953262786232,1160.1385103180278,689.3904736453514,1712.6887516755492,-1.124699311260459,0.4585975932645421,0.007833950350106767,0.0035135782014103297,-2.7053517183299642,0.25764065227747013,0.030659495649304796,False,Not Significant
GENE2101,531.6815726233965,1159.2072785941614,669.9435571313363,1751.1844053362083,-1.1230372964035298,0.4591262117135258,0.007947969817353268,0.03875632659664815,-2.700245240852129,0.2580509680958853,0.21531292553693415,False,Not Significant
GENE0004,531.7887350997513,1158.6714662123873,567.7478841430183,1923.4740700175016,-1.1220806646054575,0.45943075312519077,0.00801423718345546,0.8189792023362348,-2.6973078384579243,0.25852378011146643,0.9710448213614356,False,Not Significant
GENE2807,532.0187391499757,1157.5214459612657,702.6716876346177,1686.458882799541,-1.1200265915841947,0.46008534499567366,0.008158118905423737,0.0034350231018399286,-2.6910051385545817,0.259801012552292,0.03007901139964911,False,Not Significant
VIM,740.4380391257188,115.42494608254962,1030.1392636012258,86.35264396389948,2.670925919805057,6.368377775326703,0.008209711996652427,3.2464869860745375e-09,2.6887696422555525,0.259801012552292,1.6129052771857573e-06,False,Not Significant
MIR155,740.5914797509914,114.65774295618647,1030.2546317410824,72.85965787323008,2.680762815204466,6.411948398750281,0.008112936416345454,4.763026222438113e-09,2.692973417535561,0.259801012552292,1.7010807937278978e-06,False,Not Significant
GENE2917,740.0748917053177,117.24068318455484,1030.3811985111256,85.029304365628,2.6478928356940195,6.267511923528199,0.0084428241518458,4.193553720682969e-09,2.678825110863094,0.26479460853855913,1.6129052771857573e-06,False,Not Significant
GENE3782,532.513279835375,1155.048742534269,698.1932913329632,1696.6430780623468,-1.1156061403815425,0.46149721911017083,0.008475237380754333,0.00692299963012215,-2.6774621161611725,0.26479460853855913,0.05325384330863192,False,Not Significant
GENE0277,532.5915105419698,1154.6575890012948,590.6156944042704,1890.058050049107,-1.114906385032348,0.4617211149914164,0.008526386394941604,0.20121963204655913,-2.67532084334632,0.26479460853855913,0.6183762509113679,False,Not Significant
GENE2475,532.89989258597,1153.1156787812938,606.2597334392797,1865.6406647831527,-1.1121466709005738,0.46260518109393484,0.0087306773369849,0.19146699150240587,-2.6668828998084417,0.26781218825107056,0.6066761454448856,False,Not Significant
GENE1430,532.8559339650819,1153.335471885734,569.4348815485396,1922.7106631378288,-1.112540184842834,0.4624790166873842,0.008701295090223167,0.3400015144763363,-2.6680854162343284,0.26781218825107056,0.7678444319700458,False,Not Significant
ZEB2,739.110807101871,122.0611062017892,1031.2536452261568,64.91082191371233,2.5883664165934084,6.014173201793553,0.00909027455660503,2.0375305358484636e-08,2.652455051178378,0.2721639088803901,6.241409277922093e-06,False,Not Significant
SNAI1,739.26738732078,121.27820510724396,1031.231987512453,58.905391305695126,2.59787919115196,6.053960202241515,0.008982232265514508,2.1220791544935118e-08,2.6567348819261536,0.2721639088803901,6.241409277922093e-06,False,Not Significant
GENE1273,739.1698192934134,121.76604524407617,1031.2357684805572,63.51006825451804,2.5919447165595924,6.029108601013021,0.009049421659644351,1.730871198675135e-08,2.6540679033482246,0.2721639088803901,5.769570662250449e-06,False,Not Significant
GENE2622,533.2915754216657,1151.1572646028146,689.828739822915,1715.073070434316,-1.1086384776121228,0.46373146430305506,0.008996369288374786,0.01957726189931354,-2.656172239703901,0.2721639088803901,0.1261421514131027,False,Not Significant
GENE0891,533.5957749184746,1149.636267118771,582.4511702819048,1904.317207752157,-1.1059115079670891,0.46460883442959694,0.009207610124813569,0.5900960997077307,-2.6478588738448603,0.27241450073412926,0.8989885735949584,False,Not Significant
GENE0896,533.5758520600301,1149.7358814109934,702.1296887223974,1690.4489382542406,-1.1060901674506953,0.46455130208032724,0.009193642832599274,0.01714212026046496,-2.6484032044482375,0.27241450073412926,0.11367453753623978,False,Not Significant
GENE0558,738.8372686711161,123.4287983555621,1031.425510898605,64.23799087048627,2.571887548940417,5.9458684681418426,0.009281769767371429,2.3966698988992984e-08,2.6449811788395756,0.27299322845210083,6.6574163858313845e-06,False,Not Significant
PTEN,534.150260060825,1146.863841407019,969.9956444794168,788.4286488937958,-1.100935585994516,0.4662140584591052,0.00960391749212291,4.524764313262274e-07,-2.632716815704804,0.2800177489799606,5.2613538526305505e-05,False,Not Significant
GENE2733,738.3487619345386,125.87133203845012,1031.6171743345387,71.75390507448664,2.5428889525678118,5.827547879062772,0.009632610564910646,3.5842817514791516e-08,2.631642550750584,0.2800177489799606,9.432320398629345e-06,False,Not Significant
GENE2699,534.4037930829211,1145.5961762965383,885.6906434586068,1185.4912101238335,-1.0986581080740192,0.46695061796931403,0.009790073510668185,0.004492137095646773,-2.6257980852628893,0.28295010146439836,0.03724823462393676,False,Not Significant
GENE1984,534.6895904422186,1144.1671895000502,939.2247926278499,958.4660946976019,-1.096089074098721,0.46778286642676736,0.010003719025735493,1.9473427708869215e-05,-2.6180025025931304,0.28590700976464556,0.000608544615902163,False,Not Significant
GENE2281,534.7066541713361,1144.081870854463,559.831352559752,1939.6962608733395,-1.09593563013167,0.4678326221090117,0.010016603583879628,0.9578805773626119,-2.6175371829497918,0.28590700976464556,0.9940645261131298,False,Not Significant
GENE2819,737.7692188919966,128.76904725116077,1031.782479038741,83.56236458259995,2.5091774469918087,5.692954017471901,0.010063926743715524,5.3346060126639975e-08,2.615832749741316,0.28590700976464556,1.2701442887295232e-05,False,Not Significant
GENE1017,737.6523154566984,129.3535644276514,1032.0460234762406,70.53118668295122,2.5024654129259347,5.666529478498947,0.010152959732279606,7.901511383520464e-08,2.612645557029309,0.28646129015565613,1.7177198659827095e-05,False,Not Significant
GENE4380,534.9448903036094,1142.8906901930964,894.6069329800397,1152.9611995051134,-1.0937926300795981,0.4685280638249957,0.010198021929541359,0.000435840763435012,-2.6110420197680697,0.28646129015565613,0.005795754832912393,False,Not Significant
GENE3545,535.2869046163192,1141.1806186295476,639.5771129300198,1813.203983494405,-1.090713878902982,0.4695289833054481,0.010463515204707141,0.011130827085833954,-2.6017221194946702,0.28745920892052584,0.08007789270384139,False,Not Significant
GENE1578,737.4351119610778,130.4395819057542,1032.2282812319359,66.43289182042435,2.490071357175593,5.6180573709566115,0.010320220176616676,9.599085473114172e-08,2.606725529563931,0.28745920892052584,1.9998094735654526e-05,False,Not Significant
GENE3679,535.2646608141708,1141.2918376402897,613.5707838063713,1857.5582845049773,-1.0909141939713352,0.4694637947531599,0.010446065391329947,0.2191498058963134,-2.602328098404283,0.28745920892052584,0.6460784371943201,False,Not Significant
GENE1173,737.3666504879568,130.78188927136006,1032.045758796871,81.93063047614795,2.4861852778169107,5.60294479439084,0.01037343926114078,6.7564418368414e-08,2.604860021357655,0.28745920892052584,1.5355549629185e-05,False,Not Significant
GENE4885,535.4552541092938,1140.3388711646744,675.1622932184209,1747.7990904302019,-1.0891974555663173,0.47002276682460686,0.010596414132879506,0.04666753904962326,-2.597136586662826,0.2895195118273089,0.24561862657696454,False,Not Significant
